id,created_time,updated_time,title,chinese_title,kind,source_channel,severity,topic,tags,occurred_at,count,resolved,note,chinese_note,urgency_score,page_file
row_2k_01562,2025-02-10T08:38:20.184Z,2025-02-10T13:13:57.445Z,Engineering note: infra cost trend #1562,工程笔记: 基础设施成本上扬 #1562,Slack,Pager duty,Info,Analytics,internal,2025-02-10,43,true,,,0,
row_2k_01563,2025-02-10T05:18:27.685Z,2025-02-10T08:13:46.379Z,Incident drill: feature flag rollout #1563,应急演练: 功能开关灰度 #1563,Bug,Pager duty,High,Analytics,,2025-02-10,12,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_01564,2025-02-10T00:33:09.142Z,2025-02-10T03:39:00.100Z,Bug triage: auth latency spike #1564,Bug 分诊: 登录延迟突增 #1564,Note,Support ticket,Info,Infra,internal;manual,2025-02-10,6,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",1,
row_2k_01565,2025-02-09T12:32:54.866Z,2025-02-09T14:16:33.566Z,Sync recap: UI shimmer regression #1565,同步回顾: 界面闪烁回归 #1565,Meeting,Status page,Low,Analytics,automated;customer,2025-02-09,9,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_2k_01566,2025-02-09T08:48:18.344Z,2025-02-09T11:10:24.418Z,Doc update: analytics gap #1566,文档更新: 数据上报缺口 #1566,Doc,Telemetry alert,Info,UI,,2025-02-09,43,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",1,
row_2k_01567,2025-02-08T23:06:57.193Z,2025-02-08T23:16:52.057Z,Investigation: schema migration delay #1567,排查记录: 迁移延期 #1567,Email,Internal slack,Medium,Billing,automated,2025-02-08,36,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_01568,2025-02-08T12:25:30.530Z,2025-02-08T13:03:15.096Z,Follow up: search index rebuild #1568,跟进事项: 搜索索引重建 #1568,Slack,Internal slack,High,Mobile,,2025-02-08,31,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",60,
row_2k_01569,2025-02-08T13:43:00.903Z,2025-02-08T15:56:01.965Z,Telemetry blip: mobile crash cluster #1569,遥测异常: 移动端崩溃聚簇 #1569,Bug,Support ticket,Low,Mobile,automated,2025-02-08,33,false,,,8,
row_2k_01570,2025-02-08T01:03:08.587Z,2025-02-08T03:32:32.696Z,Pager event: queue backlog growth #1570,值班事件: 队列积压增长 #1570,Note,Support ticket,High,Auth,automated;urgent,2025-02-08,15,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_01571,2025-02-07T18:21:58.867Z,2025-02-07T20:26:13.158Z,Customer report: billing webhook retries #1571,客户反馈: 账单 Webhook 重试 #1571,Meeting,Status page,High,UI,,2025-02-07,24,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",60,
row_2k_01572,2025-02-07T12:12:35.782Z,2025-02-07T14:32:11.293Z,Engineering note: infra cost trend #1572,工程笔记: 基础设施成本上扬 #1572,Doc,Telemetry alert,Medium,Analytics,,2025-02-07,30,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_01573,2025-02-07T08:18:46.467Z,2025-02-07T13:01:15.988Z,Incident drill: feature flag rollout #1573,应急演练: 功能开关灰度 #1573,Email,Internal slack,Low,Search,internal;customer,2025-02-07,24,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_01574,2025-02-06T17:44:33.333Z,2025-02-06T22:10:27.521Z,Bug triage: auth latency spike #1574,Bug 分诊: 登录延迟突增 #1574,Slack,Internal slack,Medium,Auth,,2025-02-06,19,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_01575,2025-02-06T17:12:44.751Z,2025-02-06T19:16:35.635Z,Sync recap: UI shimmer regression #1575,同步回顾: 界面闪烁回归 #1575,Bug,Support ticket,Info,Billing,internal;automated,2025-02-06,39,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_01576,2025-02-06T05:20:53.683Z,2025-02-06T09:54:12.130Z,Doc update: analytics gap #1576,文档更新: 数据上报缺口 #1576,Note,Support ticket,Info,Auth,urgent;manual,2025-02-06,20,true,,,0,
row_2k_01577,2025-02-05T22:00:28.907Z,2025-02-05T23:14:08.458Z,Investigation: schema migration delay #1577,排查记录: 迁移延期 #1577,Meeting,Telemetry alert,High,Billing,urgent;manual,2025-02-05,8,false,Short note.,"已记录,本周不需要额外动作。",60,
row_2k_01578,2025-02-05T22:10:56.033Z,2025-02-06T01:05:33.264Z,Follow up: search index rebuild #1578,跟进事项: 搜索索引重建 #1578,Doc,Customer email,Info,Billing,manual;internal,2025-02-05,14,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_01579,2025-02-05T07:12:57.460Z,2025-02-05T09:22:41.235Z,Telemetry blip: mobile crash cluster #1579,遥测异常: 移动端崩溃聚簇 #1579,Email,Customer email,Critical,Billing,,2025-02-05,32,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_01580,2025-02-05T05:15:44.961Z,2025-02-05T09:52:01.045Z,Pager event: queue backlog growth #1580,值班事件: 队列积压增长 #1580,Slack,Pager duty,Critical,UI,customer;urgent,2025-02-05,29,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_2k_01581,2025-02-04T17:43:09.130Z,2025-02-04T19:24:20.674Z,Customer report: billing webhook retries #1581,客户反馈: 账单 Webhook 重试 #1581,Bug,Support ticket,Critical,Analytics,customer;manual,2025-02-04,2,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_01582,2025-02-04T12:15:27.715Z,2025-02-04T15:17:36.495Z,Engineering note: infra cost trend #1582,工程笔记: 基础设施成本上扬 #1582,Note,Support ticket,Critical,Billing,,2025-02-04,27,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",100,
row_2k_01583,2025-02-04T11:03:12.086Z,2025-02-04T15:06:36.593Z,Incident drill: feature flag rollout #1583,应急演练: 功能开关灰度 #1583,Meeting,Telemetry alert,High,UI,customer,2025-02-04,3,true,,,0,
row_2k_01584,2025-02-04T01:24:06.713Z,2025-02-04T05:32:58.765Z,Bug triage: auth latency spike #1584,Bug 分诊: 登录延迟突增 #1584,Doc,Customer email,Critical,Auth,,2025-02-04,19,false,Short note.,"已记录,本周不需要额外动作。",100,
row_2k_01585,2025-02-03T14:58:13.992Z,2025-02-03T15:50:14.784Z,Sync recap: UI shimmer regression #1585,同步回顾: 界面闪烁回归 #1585,Email,Customer email,Info,Analytics,internal;automated,2025-02-03,48,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",1,
row_2k_01586,2025-02-03T12:34:39.331Z,2025-02-03T16:37:02.881Z,Doc update: analytics gap #1586,文档更新: 数据上报缺口 #1586,Slack,Pager duty,Low,Infra,urgent,2025-02-03,14,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_2k_01587,2025-02-03T01:47:21.437Z,2025-02-03T03:40:42.765Z,Investigation: schema migration delay #1587,排查记录: 迁移延期 #1587,Bug,Support ticket,Critical,Billing,automated,2025-02-03,41,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_2k_01588,2025-02-02T22:52:24.836Z,2025-02-03T01:36:51.209Z,Follow up: search index rebuild #1588,跟进事项: 搜索索引重建 #1588,Note,Status page,High,Auth,internal;manual,2025-02-02,16,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_2k_01589,2025-02-02T11:25:31.492Z,2025-02-02T14:45:48.958Z,Telemetry blip: mobile crash cluster #1589,遥测异常: 移动端崩溃聚簇 #1589,Meeting,Telemetry alert,Critical,Analytics,,2025-02-02,49,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_01590,2025-02-02T08:07:33.068Z,2025-02-02T08:39:17.095Z,Pager event: queue backlog growth #1590,值班事件: 队列积压增长 #1590,Doc,Telemetry alert,Critical,Search,internal;customer,2025-02-02,2,false,,,100,
row_2k_01591,2025-02-01T22:21:05.369Z,2025-02-01T22:29:20.967Z,Customer report: billing webhook retries #1591,客户反馈: 账单 Webhook 重试 #1591,Email,Internal slack,Medium,Auth,,2025-02-01,36,false,Short note.,"已记录,本周不需要额外动作。",25,
row_2k_01592,2025-02-01T11:49:26.245Z,2025-02-01T13:07:55.366Z,Engineering note: infra cost trend #1592,工程笔记: 基础设施成本上扬 #1592,Slack,Internal slack,Info,UI,manual;automated,2025-02-01,24,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_01593,2025-02-01T09:50:58.988Z,2025-02-01T11:23:50.580Z,Incident drill: feature flag rollout #1593,应急演练: 功能开关灰度 #1593,Bug,Support ticket,Critical,Search,,2025-02-01,16,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,100,
row_2k_01594,2025-02-01T00:56:14.060Z,2025-02-01T03:04:52.694Z,Bug triage: auth latency spike #1594,Bug 分诊: 登录延迟突增 #1594,Note,Support ticket,Low,Billing,,2025-02-01,41,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_01595,2025-01-31T19:41:15.806Z,2025-01-31T21:17:06.921Z,Sync recap: UI shimmer regression #1595,同步回顾: 界面闪烁回归 #1595,Meeting,Telemetry alert,Info,Mobile,automated,2025-01-31,14,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",1,
row_2k_01596,2025-01-31T06:55:54.176Z,2025-01-31T07:54:48.714Z,Doc update: analytics gap #1596,文档更新: 数据上报缺口 #1596,Doc,Telemetry alert,Info,Auth,,2025-01-31,37,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_2k_01597,2025-01-31T03:41:34.409Z,2025-01-31T05:32:15.758Z,Investigation: schema migration delay #1597,排查记录: 迁移延期 #1597,Email,Internal slack,Low,Mobile,urgent;manual,2025-01-31,26,true,,,0,
row_2k_01598,2025-01-30T22:28:38.898Z,2025-01-31T00:58:20.815Z,Follow up: search index rebuild #1598,跟进事项: 搜索索引重建 #1598,Slack,Pager duty,Info,Mobile,,2025-01-30,33,false,Short note.,"已记录,本周不需要额外动作。",1,
row_2k_01599,2025-01-30T09:37:57.206Z,2025-01-30T13:00:01.847Z,Telemetry blip: mobile crash cluster #1599,遥测异常: 移动端崩溃聚簇 #1599,Bug,Pager duty,Low,UI,,2025-01-30,44,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",8,
row_2k_01600,2025-01-30T07:19:36.501Z,2025-01-30T08:17:22.541Z,Pager event: queue backlog growth #1600,值班事件: 队列积压增长 #1600,Note,Status page,Info,UI,,2025-01-30,29,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_2k_01601,2025-01-29T18:43:33.408Z,2025-01-29T19:04:24.594Z,Customer report: billing webhook retries #1601,客户反馈: 账单 Webhook 重试 #1601,Meeting,Telemetry alert,Critical,Auth,,2025-01-29,48,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_2k_01602,2025-01-29T14:54:14.315Z,2025-01-29T18:48:39.959Z,Engineering note: infra cost trend #1602,工程笔记: 基础设施成本上扬 #1602,Doc,Customer email,High,Search,manual;internal,2025-01-29,13,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_2k_01603,2025-01-29T12:58:14.727Z,2025-01-29T16:05:50.022Z,Incident drill: feature flag rollout #1603,应急演练: 功能开关灰度 #1603,Email,Customer email,Medium,UI,customer;internal,2025-01-29,30,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_01604,2025-01-29T06:32:12.557Z,2025-01-29T11:13:43.583Z,Bug triage: auth latency spike #1604,Bug 分诊: 登录延迟突增 #1604,Slack,Pager duty,Low,Billing,automated;internal,2025-01-29,44,false,,,8,
row_2k_01605,2025-01-28T16:21:40.664Z,2025-01-28T17:16:42.615Z,Sync recap: UI shimmer regression #1605,同步回顾: 界面闪烁回归 #1605,Bug,Pager duty,Medium,Analytics,customer;urgent,2025-01-28,21,false,Short note.,"已记录,本周不需要额外动作。",25,
row_2k_01606,2025-01-28T13:33:08.704Z,2025-01-28T17:23:34.519Z,Doc update: analytics gap #1606,文档更新: 数据上报缺口 #1606,Note,Status page,Medium,Search,urgent,2025-01-28,17,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_01607,2025-01-28T04:04:23.938Z,2025-01-28T05:33:25.340Z,Investigation: schema migration delay #1607,排查记录: 迁移延期 #1607,Meeting,Status page,Medium,Mobile,automated,2025-01-28,48,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_01608,2025-01-28T00:16:20.918Z,2025-01-28T00:47:12.898Z,Follow up: search index rebuild #1608,跟进事项: 搜索索引重建 #1608,Doc,Telemetry alert,Critical,Search,manual,2025-01-28,25,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_01609,2025-01-27T18:19:00.041Z,2025-01-27T19:15:16.516Z,Telemetry blip: mobile crash cluster #1609,遥测异常: 移动端崩溃聚簇 #1609,Email,Internal slack,Low,Analytics,,2025-01-27,6,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_01610,2025-01-27T02:47:04.377Z,2025-01-27T03:22:12.887Z,Pager event: queue backlog growth #1610,值班事件: 队列积压增长 #1610,Slack,Pager duty,Info,Infra,,2025-01-27,11,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_2k_01611,2025-01-27T00:01:47.782Z,2025-01-27T01:30:58.008Z,Customer report: billing webhook retries #1611,客户反馈: 账单 Webhook 重试 #1611,Bug,Support ticket,Info,Search,manual;customer,2025-01-26,49,true,,,0,
row_2k_01612,2025-01-26T18:04:04.931Z,2025-01-26T21:33:30.487Z,Engineering note: infra cost trend #1612,工程笔记: 基础设施成本上扬 #1612,Note,Status page,Critical,Auth,internal,2025-01-26,36,false,Short note.,"已记录,本周不需要额外动作。",100,
row_2k_01613,2025-01-26T11:40:46.963Z,2025-01-26T14:07:34.011Z,Incident drill: feature flag rollout #1613,应急演练: 功能开关灰度 #1613,Meeting,Status page,Medium,Analytics,urgent;customer,2025-01-26,8,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_01614,2025-01-26T02:09:05.568Z,2025-01-26T02:28:01.437Z,Bug triage: auth latency spike #1614,Bug 分诊: 登录延迟突增 #1614,Doc,Customer email,Low,UI,urgent,2025-01-26,46,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_2k_01615,2025-01-25T19:09:04.562Z,2025-01-25T21:44:07.520Z,Sync recap: UI shimmer regression #1615,同步回顾: 界面闪烁回归 #1615,Email,Internal slack,High,Analytics,,2025-01-25,26,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_01616,2025-01-25T14:45:38.380Z,2025-01-25T19:01:19.587Z,Doc update: analytics gap #1616,文档更新: 数据上报缺口 #1616,Slack,Pager duty,Critical,Analytics,,2025-01-25,49,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",100,
row_2k_01617,2025-01-25T08:14:13.551Z,2025-01-25T10:46:03.319Z,Investigation: schema migration delay #1617,排查记录: 迁移延期 #1617,Bug,Pager duty,Medium,Infra,internal,2025-01-25,5,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",25,
row_2k_01618,2025-01-25T00:52:14.884Z,2025-01-25T05:24:49.369Z,Follow up: search index rebuild #1618,跟进事项: 搜索索引重建 #1618,Note,Status page,Medium,Auth,manual,2025-01-25,34,false,,,25,
row_2k_01619,2025-01-24T15:26:02.006Z,2025-01-24T15:37:24.051Z,Telemetry blip: mobile crash cluster #1619,遥测异常: 移动端崩溃聚簇 #1619,Meeting,Telemetry alert,Low,Search,,2025-01-24,28,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_01620,2025-01-24T05:03:48.627Z,2025-01-24T05:32:16.397Z,Pager event: queue backlog growth #1620,值班事件: 队列积压增长 #1620,Doc,Telemetry alert,Low,Billing,internal,2025-01-24,14,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_01621,2025-01-23T21:39:33.698Z,2025-01-23T23:07:09.300Z,Customer report: billing webhook retries #1621,客户反馈: 账单 Webhook 重试 #1621,Email,Internal slack,Critical,Auth,urgent;manual,2025-01-23,8,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_01622,2025-01-23T19:57:06.249Z,2025-01-23T23:59:16.779Z,Engineering note: infra cost trend #1622,工程笔记: 基础设施成本上扬 #1622,Slack,Internal slack,Low,UI,customer;automated,2025-01-23,5,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_01623,2025-01-23T14:08:03.990Z,2025-01-23T18:01:55.436Z,Incident drill: feature flag rollout #1623,应急演练: 功能开关灰度 #1623,Bug,Support ticket,Info,Billing,,2025-01-23,3,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",1,
row_2k_01624,2025-01-23T08:34:39.602Z,2025-01-23T12:26:35.278Z,Bug triage: auth latency spike #1624,Bug 分诊: 登录延迟突增 #1624,Note,Support ticket,Critical,Infra,,2025-01-23,18,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",100,
row_2k_01625,2025-01-23T00:19:49.942Z,2025-01-23T04:14:46.712Z,Sync recap: UI shimmer regression #1625,同步回顾: 界面闪烁回归 #1625,Meeting,Status page,Info,Analytics,,2025-01-23,24,false,,,1,
row_2k_01626,2025-01-22T10:02:39.529Z,2025-01-22T10:27:48.157Z,Doc update: analytics gap #1626,文档更新: 数据上报缺口 #1626,Doc,Customer email,Critical,Mobile,internal;manual,2025-01-22,30,false,Short note.,"已记录,本周不需要额外动作。",100,
row_2k_01627,2025-01-22T06:15:47.882Z,2025-01-22T07:35:29.943Z,Investigation: schema migration delay #1627,排查记录: 迁移延期 #1627,Email,Customer email,Low,Mobile,manual,2025-01-22,20,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",8,
row_2k_01628,2025-01-22T02:47:58.777Z,2025-01-22T07:07:20.010Z,Follow up: search index rebuild #1628,跟进事项: 搜索索引重建 #1628,Slack,Pager duty,Info,Auth,,2025-01-22,20,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_2k_01629,2025-01-21T14:07:16.566Z,2025-01-21T18:56:41.704Z,Telemetry blip: mobile crash cluster #1629,遥测异常: 移动端崩溃聚簇 #1629,Bug,Support ticket,Critical,Auth,,2025-01-21,22,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_2k_01630,2025-01-21T08:59:58.746Z,2025-01-21T13:10:57.387Z,Pager event: queue backlog growth #1630,值班事件: 队列积压增长 #1630,Note,Support ticket,Low,Auth,manual,2025-01-21,15,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_01631,2025-01-20T21:50:12.085Z,2025-01-21T00:12:19.131Z,Customer report: billing webhook retries #1631,客户反馈: 账单 Webhook 重试 #1631,Meeting,Telemetry alert,Low,Billing,,2025-01-20,24,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_01632,2025-01-20T19:37:39.687Z,2025-01-20T21:23:15.131Z,Engineering note: infra cost trend #1632,工程笔记: 基础设施成本上扬 #1632,Doc,Telemetry alert,High,Auth,internal,2025-01-20,33,false,,,60,
row_2k_01633,2025-01-20T08:41:45.452Z,2025-01-20T11:32:15.411Z,Incident drill: feature flag rollout #1633,应急演练: 功能开关灰度 #1633,Email,Customer email,Info,UI,urgent,2025-01-20,20,false,Short note.,"已记录,本周不需要额外动作。",1,
row_2k_01634,2025-01-20T07:33:18.633Z,2025-01-20T10:14:42.318Z,Bug triage: auth latency spike #1634,Bug 分诊: 登录延迟突增 #1634,Slack,Pager duty,Medium,Auth,customer;automated,2025-01-20,32,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",25,
row_2k_01635,2025-01-20T02:08:14.702Z,2025-01-20T06:13:27.066Z,Sync recap: UI shimmer regression #1635,同步回顾: 界面闪烁回归 #1635,Bug,Support ticket,Info,UI,,2025-01-20,29,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_2k_01636,2025-01-19T11:51:03.491Z,2025-01-19T14:30:46.391Z,Doc update: analytics gap #1636,文档更新: 数据上报缺口 #1636,Note,Support ticket,Info,Infra,automated,2025-01-19,18,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",1,
row_2k_01637,2025-01-19T05:27:30.490Z,2025-01-19T07:15:28.862Z,Investigation: schema migration delay #1637,排查记录: 迁移延期 #1637,Meeting,Telemetry alert,High,UI,internal;urgent,2025-01-19,23,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_01638,2025-01-18T23:08:34.185Z,2025-01-19T02:06:58.230Z,Follow up: search index rebuild #1638,跟进事项: 搜索索引重建 #1638,Doc,Customer email,Info,Search,automated,2025-01-18,28,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_2k_01639,2025-01-18T20:56:47.149Z,2025-01-19T00:28:04.309Z,Telemetry blip: mobile crash cluster #1639,遥测异常: 移动端崩溃聚簇 #1639,Email,Customer email,Low,Search,internal;urgent,2025-01-18,7,true,,,0,
row_2k_01640,2025-01-18T10:03:24.885Z,2025-01-18T12:33:01.256Z,Pager event: queue backlog growth #1640,值班事件: 队列积压增长 #1640,Slack,Pager duty,High,UI,urgent;internal,2025-01-18,22,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_01641,2025-01-18T00:52:06.214Z,2025-01-18T03:42:52.805Z,Customer report: billing webhook retries #1641,客户反馈: 账单 Webhook 重试 #1641,Bug,Support ticket,Medium,Infra,customer,2025-01-18,22,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",25,
row_2k_01642,2025-01-18T00:40:44.644Z,2025-01-18T01:18:51.419Z,Engineering note: infra cost trend #1642,工程笔记: 基础设施成本上扬 #1642,Note,Support ticket,Medium,Auth,manual;urgent,2025-01-18,42,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_01643,2025-01-17T12:27:22.704Z,2025-01-17T14:13:09.441Z,Incident drill: feature flag rollout #1643,应急演练: 功能开关灰度 #1643,Meeting,Telemetry alert,Medium,UI,,2025-01-17,28,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_2k_01644,2025-01-17T09:29:21.949Z,2025-01-17T09:48:16.121Z,Bug triage: auth latency spike #1644,Bug 分诊: 登录延迟突增 #1644,Doc,Customer email,Low,Billing,,2025-01-17,26,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",8,
row_2k_01645,2025-01-17T04:09:21.233Z,2025-01-17T06:32:52.684Z,Sync recap: UI shimmer regression #1645,同步回顾: 界面闪烁回归 #1645,Email,Internal slack,High,Search,manual;internal,2025-01-17,48,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
